,CALI,DEPTH,DTC,GR,NPHI,RDEP,RHOB,SP,WELL
31359,21.474000931,2013.9725342,144.1736908,35.251628876,0.5424713492,0.4860000014,2.0497999191,63.299999237,15/9-13
31360,21.072000504,2014.125,144.29562378,37.292156219,0.5316706896,0.4939999878,2.0497999191,63.924999237,15/9-13
31361,19.565999985,2014.2773438,143.93556213,44.254055023,0.5009394288,0.4909999967,2.0497999191,63.799999237,15/9-13
31362,20.559999466,2014.4298096,144.41078186,49.307796478,0.5002227426,0.4970000088,2.0497996807,65.050003052,15/9-13
31363,21.979999542,2014.5821533,143.82044983,46.060020447,0.5269198418,0.4990000129,2.0497000217,64.925003052,15/9-13
31364,21.499000549,2014.7346191,144.41078186,42.337997437,0.5766081214,0.4930000007,2.0497000217,65.300003052,15/9-13
31365,20.712999344,2014.8869629,143.8208313,38.595153809,0.6066349149,0.4799999893,2.0497000217,64.300003052,15/9-13
31366,21.057998657,2015.0393066,144.64974976,40.031448364,0.6251496077,0.4810000062,2.0497000217,64.300003052,15/9-13
31367,21.745000839,2015.1917725,143.9359436,40.595027924,0.5871711373,0.4720000029,2.0497000217,64.925003052,15/9-13
31368,21.160001755,2015.3441162,144.41125488,41.875976563,0.5636405349,0.4670000076,2.0497000217,64.175003052,15/9-13
31369,20.493999481,2015.496582,143.82092285,43.094177246,0.5643030405,0.4659999907,2.0496997833,64.175003052,15/9-13
31370,21.184000015,2015.6489258,144.41125488,43.311897278,0.5806027651,0.4670000076,2.0495998859,63.799999237,15/9-13
31371,21.833999634,2015.8013916,143.82063293,41.93454361,0.5965316892,0.474999994,2.0495998859,63.799999237,15/9-13
31372,21.222999573,2015.9537354,144.28921509,37.62474823,0.5986156464,0.4880000055,2.0495998859,62.924995422,15/9-13
31373,21.308000565,2016.1062012,144.29562378,37.315052032,0.5806087255,0.4990000129,2.0495998859,61.049999237,15/9-13
31374,21.71900177,2016.2585449,143.93556213,38.596004486,0.5236881971,0.5109999776,2.0495998859,64.175003052,15/9-13
31375,20.528999329,2016.4110107,144.41078186,41.095401764,0.5090198517,0.5210000277,2.0495996475,63.799999237,15/9-13
31376,19.796998978,2016.5633545,143.82044983,41.967372894,0.5400828719,0.52700001,2.0494999886,65.550003052,15/9-13
31377,19.051000595,2016.7158203,144.41078186,39.938697815,0.5561263561,0.5370000005,2.0494999886,64.175003052,15/9-13
31378,19.433000565,2016.8681641,143.82044983,40.376602173,0.5350886583,0.5490000248,2.0494999886,64.175003052,15/9-13
31379,20.767000198,2017.0205078,144.41163635,42.378276825,0.4835211635,0.5400000215,2.0494999886,64.175003052,15/9-13
31380,21.51099968,2017.1729736,144.05885315,46.468952179,0.5100310445,0.5370000005,2.0494999886,63.675003052,15/9-13
31381,21.73500061,2017.3253174,144.41201782,46.407672882,0.5736552477,0.5279999971,2.0494999886,64.300003052,15/9-13
31382,21.447999954,2017.4777832,144.29562378,48.495368958,0.6051365733,0.5109999776,2.0494997501,64.050003052,15/9-13
31383,21.771999359,2017.630127,143.93537903,42.717975616,0.5758802891,0.5139999986,2.0494000912,65.175003052,15/9-13
31384,21.879999161,2017.7825928,144.29589844,41.433040619,0.4888660014,0.5159999728,2.0494000912,65.800003052,15/9-13
31385,20.374000549,2017.9349365,144.0506897,35.251403809,0.5088433623,0.5149999857,2.0494000912,65.300003052,15/9-13
31386,20.031999588,2018.0874023,144.29676819,37.003002167,0.5505059361,0.5149999857,2.0494000912,64.175003052,15/9-13
31387,19.906002045,2018.2397461,144.41143799,38.877029419,0.5728815198,0.5249999762,2.0494000912,64.425003052,15/9-13
31388,20.458997726,2018.3922119,143.93566895,41.408000946,0.5248215795,0.5199999809,2.0494000912,64.800003052,15/9-13
31389,19.885002136,2018.5445557,144.29685974,42.65391922,0.5133680105,0.5130000114,2.0493998528,64.175003052,15/9-13
31390,19.629999161,2018.6970215,144.52755737,40.058998108,0.5358924866,0.5210000277,2.0492999554,64.425003052,15/9-13
31391,20.099000931,2018.8493652,144.29629517,37.561645508,0.581091702,0.5199999809,2.0492999554,64.425003052,15/9-13
31392,19.509000778,2019.001709,144.1736908,35.879226685,0.5707578659,0.5220000148,2.0492999554,64.425003052,15/9-13
31393,20.250999451,2019.1541748,144.29667664,41.157951355,0.580567956,0.52700001,2.0492999554,62.674999237,15/9-13
31394,22.451000214,2019.3065186,144.41201782,43.594352722,0.5406281352,0.5159999728,2.0492999554,62.799999237,15/9-13
31395,23.26599884,2019.4589844,144.29562378,44.028068542,0.5632076859,0.4860000014,2.0492997169,64.675003052,15/9-13
31396,22.858999252,2019.6113281,143.93537903,40.373447418,0.5603829622,0.47299999,2.049200058,64.300003052,15/9-13
31397,22.593999863,2019.7637939,144.29676819,38.438652039,0.6140146852,0.4609999955,2.049200058,65.300003052,15/9-13
31398,23.031000137,2019.9161377,144.41201782,39.251625061,0.6197811961,0.4469999969,2.049200058,63.799999237,15/9-13
31399,23.254999161,2020.0686035,144.29589844,41.280223846,0.621273756,0.4499999881,2.049200058,64.425003052,15/9-13
31400,23.25,2020.2209473,144.0508728,40.314300537,0.6259668469,0.4639999866,2.049200058,64.175003052,15/9-13
31401,23.229000092,2020.3734131,144.41192627,41.939899445,0.6094871759,0.4699999988,2.049200058,64.300003052,15/9-13
31402,22.291002274,2020.5257568,144.29629517,43.126628876,0.5889899731,0.4679999948,2.0491998196,64.675003052,15/9-13
31403,20.159000397,2020.6782227,144.17378235,45.157299042,0.5515781045,0.4740000069,2.0490999222,65.425003052,15/9-13
31404,19.829000473,2020.8305664,144.29667664,45.966274261,0.5628669858,0.4850000143,2.0490999222,66.050003052,15/9-13
31405,19.607999802,2020.9830322,144.41192627,42.562450409,0.5715911984,0.4889999926,2.0490999222,66.675003052,15/9-13
31406,20.125999451,2021.135376,144.2959137,42.216423035,0.5660700798,0.4990000129,2.0490999222,65.175003052,15/9-13
31407,20.906999588,2021.2877197,143.93556213,39.00087738,0.5536773205,0.5159999728,2.0490999222,64.925003052,15/9-13
31408,21.609998703,2021.4401855,144.41220093,40.097106934,0.5502973795,0.5310000181,2.0490999222,64.675003052,15/9-13
31409,20.836000443,2021.5925293,144.41201782,43.970378876,0.5470596552,0.5410000086,2.0490996838,64.425003052,15/9-13
31410,19.659999847,2021.7449951,144.29676819,45.688224792,0.5840950012,0.5469999909,2.0490000248,63.924999237,15/9-13
31411,20.09000206,2021.8973389,144.41201782,45.965950012,0.6028876901,0.5419999957,2.0490000248,64.175003052,15/9-13
31412,19.799999237,2022.0498047,144.29676819,42.157249451,0.6374163032,0.5289999843,2.0490000248,63.174999237,15/9-13
31413,19.145000458,2022.2021484,144.41220093,43.72228241,0.5954210758,0.5189999938,2.0490000248,61.299999237,15/9-13
31414,18.806999207,2022.3546143,144.41220093,47.815750122,0.559314847,0.5230000019,2.0490000248,64.050003052,15/9-13
31415,18.374000549,2022.506958,144.41220093,49.530696869,0.512419045,0.52700001,2.0489997864,63.550003052,15/9-13
31416,17.274000168,2022.6594238,144.41192627,49.150894165,0.4613282979,0.5429999828,2.048899889,63.799999237,15/9-13
31417,16.426000595,2022.8117676,144.29667664,45.968624115,0.4415534437,0.5649999976,2.048899889,63.924999237,15/9-13
31418,16.861000061,2022.9642334,144.41192627,45.498600006,0.4334171414,0.5849999785,2.048899889,64.300003052,15/9-13
31419,17.600000381,2023.1165771,144.29667664,44.625274658,0.4316469729,0.5950000286,2.048899889,63.550003052,15/9-13
31420,18.61700058,2023.2689209,144.41201782,44.970653534,0.4403131008,0.5920000076,2.048899889,64.050003052,15/9-13
31421,18.943000793,2023.4213867,144.29589844,47.032627106,0.4691515565,0.5690000057,2.048899889,63.799999237,15/9-13
31422,18.843999863,2023.5737305,144.0506897,49.058998108,0.5084964037,0.5350000262,2.0488996506,63.675003052,15/9-13
31423,17.841999054,2023.7261963,144.29676819,44.05954361,0.5040385723,0.5,2.0487999916,64.425003052,15/9-13
31424,16.576999664,2023.87854,144.41201782,39.746349335,0.5023124218,0.4769999981,2.0487999916,65.175003052,15/9-13
31425,16.990999222,2024.0310059,144.29676819,35.189250946,0.5303413868,0.4670000076,2.0487999916,65.800003052,15/9-13
31426,17.589000702,2024.1833496,144.41220093,36.749774933,0.5695515275,0.4769999981,2.0487999916,65.675003052,15/9-13
31427,18.344999313,2024.3358154,144.41192627,36.472503662,0.5963462591,0.4810000062,2.0487999916,64.300003052,15/9-13
31428,17.638999939,2024.4881592,144.29667664,38.657852173,0.575296402,0.4860000014,2.0487997532,64.300003052,15/9-13
31429,16.149000168,2024.640625,144.41220093,40.973056793,0.5458235145,0.4900000095,2.0487000942,64.300003052,15/9-13
31430,15.480998993,2024.7929688,144.4125824,43.501354218,0.523109138,0.4979999959,2.0487000942,64.175003052,15/9-13
31431,15.5,2024.9454346,144.65061951,44.347904205,0.5470098257,0.5040000081,2.0487000942,63.550003052,15/9-13
31432,15.904000282,2025.0977783,144.5348053,45.971504211,0.5843337774,0.5199999809,2.0487000942,63.924999237,15/9-13
31433,15.93200016,2025.2501221,144.41201782,47.527496338,0.5765697956,0.5329999924,2.0487000942,61.299999237,15/9-13
31434,15.838998795,2025.4025879,144.29667664,45.34104538,0.5138617754,0.5379999876,2.0487000942,63.675003052,15/9-13
31435,15.953000069,2025.5549316,144.41220093,43.496746063,0.453707546,0.5400000215,2.0486998558,63.675003052,15/9-13
31436,16.36000061,2025.7073975,144.41220093,41.46937561,0.413207829,0.5410000086,2.0485999584,63.924999237,15/9-13
31437,16.697999954,2025.8597412,144.41278076,41.619190216,0.4104910493,0.5400000215,2.0485999584,64.175003052,15/9-13
31438,17.531999588,2026.012207,144.77262878,37.994068146,0.4117839038,0.5260000229,2.0485999584,64.550003052,15/9-13
31439,17.531000137,2026.1645508,144.41220093,35.53074646,0.4166940153,0.5049999952,2.0485999584,64.675003052,15/9-13
31440,16.457000732,2026.3170166,144.41192627,35.383934021,0.4466928542,0.4830000103,2.0485999584,63.424995422,15/9-13
31441,16.558000565,2026.4693604,144.29667664,39.102615356,0.487691164,0.4670000076,2.0485999584,63.550003052,15/9-13
31442,17.172000885,2026.6218262,144.41307068,44.479286194,0.5265754461,0.4600000083,2.04859972,63.299999237,15/9-13
31443,17.802999496,2026.7741699,144.7729187,48.747695923,0.5299165249,0.4609999955,2.048500061,63.424995422,15/9-13
31444,18.281999588,2026.9266357,144.41220093,47.308795929,0.5005657077,0.4519999921,2.048500061,64.300003052,15/9-13
31445,18.281000137,2027.0789795,144.41220093,45.559394836,0.4729539156,0.4460000098,2.048500061,65.675003052,15/9-13
31446,18.302000046,2027.2314453,144.41192627,43.323356628,0.4653232396,0.449000001,2.048500061,66.425003052,15/9-13
31447,18.614999771,2027.3837891,144.29667664,47.627254486,0.4611006677,0.4589999914,2.048500061,64.675003052,15/9-13
31448,18.812999725,2027.5361328,144.41220093,49.029895782,0.4619123042,0.4769999981,2.0484998226,64.050003052,15/9-13
31449,18.374000549,2027.6885986,144.41220093,48.345504761,0.4523205757,0.4970000088,2.0483999252,63.550003052,15/9-13
31450,17.347999573,2027.8409424,144.41220093,48.975059509,0.4904901087,0.5109999776,2.0483996868,63.675003052,15/9-13
31451,16.37899971,2027.9934082,144.41421509,52.751953125,0.540569067,0.5210000277,2.0482957363,64.050003052,15/9-13
31452,16.739999771,2028.145752,145.25106812,53.554737091,0.5393610001,0.5210000277,2.0464963913,63.050003052,15/9-13
31453,16.676000595,2028.2982178,145.60656738,48.392711639,0.5281432867,0.5180000067,2.0442948341,63.050003052,15/9-13
31454,16.083000183,2028.4505615,145.96772766,42.879508972,0.5198612809,0.5109999776,2.0420958996,63.924999237,15/9-13
31455,17.118999481,2028.6030273,147.04563904,45.68409729,0.5338666439,0.4979999959,2.0394742489,64.425003052,15/9-13
31456,18.37100029,2028.7553711,150.26054382,44.060997009,0.5255433917,0.4889999926,2.0287940502,63.924999237,15/9-13
31457,19.552999496,2028.9078369,151.09321594,42.805267334,0.542163074,0.4830000103,2.0251121521,64.050003052,15/9-13
31458,20.913000107,2029.0601807,150.01831055,39.596054077,0.525367856,0.47299999,2.0302057266,64.425003052,15/9-13
31459,21.25,2029.2126465,148.57888794,40.872898102,0.5351573825,0.4629999995,2.0338373184,64.550003052,15/9-13
31460,21.666999817,2029.3649902,144.29553223,40.003307343,0.5085896254,0.4609999955,2.049405098,65.175003052,15/9-13
31461,21.427000046,2029.517334,143.69439697,42.061546326,0.52052176,0.4659999907,2.052503109,63.924999237,15/9-13
31462,20.593000412,2029.6697998,142.63270569,41.163127899,0.5227758884,0.4709999859,2.0544812679,64.425003052,15/9-13
31463,19.818000793,2029.8221436,145.01222229,44.130008698,0.5301303267,0.4860000014,2.0466780663,64.300003052,15/9-13
31464,19.097999573,2029.9746094,148.94769287,47.253829956,0.5429708958,0.4970000088,2.0329978466,64.550003052,15/9-13
31465,19.464000702,2030.1269531,149.06526184,48.842048645,0.531544745,0.5009999871,2.032106638,64.300003052,15/9-13
31466,20.141000748,2030.2794189,148.22996521,47.616065979,0.4999881983,0.4970000088,2.0362021923,65.050003052,15/9-13
31467,19.806999207,2030.4317627,147.63311768,43.909355164,0.522690177,0.4950000048,2.0371086597,66.300003052,15/9-13
31468,19.620000839,2030.5842285,146.07995605,45.998874664,0.5479001403,0.4889999926,2.0425121784,66.300003052,15/9-13
31469,20.574001312,2030.7365723,144.77827454,45.531349182,0.5729205012,0.4850000143,2.0475811958,64.550003052,15/9-13
31470,20.562000275,2030.8890381,147.75830078,45.749549866,0.5485733151,0.4900000095,2.0358886719,64.300003052,15/9-13
31471,21.006000519,2031.0413818,149.54417419,45.561897278,0.5257480145,0.5019999743,2.0310983658,64.800003052,15/9-13
31472,21.437999725,2031.1938477,149.90315247,44.866817474,0.5732553005,0.5139999986,2.0299971104,64.175003052,15/9-13
31473,19.805000305,2031.3461914,150.25978088,41.464195251,0.6327139735,0.5210000277,2.0287981033,64.550003052,15/9-13
31474,16.520000458,2031.4985352,150.61868286,38.472606659,0.6625497937,0.52700001,2.0275981426,64.550003052,15/9-13
31475,15.458999634,2031.651001,150.85824585,40.718025208,0.5998284221,0.5249999762,2.0263972282,63.799999237,15/9-13
31476,17.586999893,2031.8033447,151.33476257,40.31344986,0.5729290247,0.5099999905,2.0251982212,62.049999237,15/9-13
31477,17.159999847,2031.9558105,151.5740509,40.581390381,0.5841677189,0.4869999886,2.02409935,64.300003052,15/9-13
31478,17.197999954,2032.1081543,151.9281311,35.341445923,0.5937382579,0.4639999866,2.0237994194,64.925003052,15/9-13
31479,19.350999832,2032.2606201,151.5740509,33.740131378,0.579100132,0.4469999969,2.0234994888,64.550003052,15/9-13
31480,21.506999969,2032.4129639,151.92889404,29.644931793,0.6042248607,0.4309999943,2.0232994556,64.550003052,15/9-13
31481,22.861000061,2032.5654297,152.05021667,32.097980499,0.6226937175,0.4149999917,2.0229992867,64.675003052,15/9-13
31482,23.218997955,2032.7177734,151.92889404,33.759315491,0.6000302434,0.40200001,2.0226998329,64.550003052,15/9-13
31483,23.208000183,2032.8702393,152.05021667,39.560821533,0.5629071593,0.3959999979,2.0224993229,64.925003052,15/9-13
31484,23.181999207,2033.022583,151.92965698,38.657901764,0.548674047,0.40200001,2.0221998692,64.425003052,15/9-13
31485,23.160999298,2033.1750488,152.52760315,39.838821411,0.5661193728,0.4099999964,2.021999836,64.550003052,15/9-13
31486,23.125,2033.3273926,152.40397644,37.695209503,0.5657278299,0.4189999998,2.0219049454,64.425003052,15/9-13
31487,21.190000534,2033.4797363,151.33189392,42.196605682,0.5629782677,0.4339999855,2.0250062943,65.675003052,15/9-13
31488,17.86400032,2033.6322021,149.78074646,47.573516846,0.5482814908,0.4569999874,2.0287983418,65.925003052,15/9-13
31489,16.118999481,2033.7845459,148.94529724,54.12254715,0.5251860619,0.4819999933,2.0278272629,64.925003052,15/9-13
31490,15.956000328,2033.9370117,147.63084412,52.594451904,0.5078103542,0.503000021,2.0446858406,63.924999237,15/9-13
31491,16.694000244,2034.0893555,146.4417572,52.782253265,0.5332568884,0.5059999824,2.0387890339,63.799999237,15/9-13
31492,15.840999603,2034.2418213,145.60771179,53.570129395,0.5418157578,0.5040000081,2.0319004059,64.050003052,15/9-13
31493,14.932001114,2034.394165,146.44404602,56.525539398,0.5490084291,0.5,2.0321061611,63.799999237,15/9-13
31494,14.663999557,2034.5466309,147.03819275,53.115467072,0.5470286608,0.4900000095,2.035902977,63.299999237,15/9-13
31495,14.697999954,2034.6989746,147.15916443,49.158603668,0.5578365922,0.4830000103,2.0370993614,62.549999237,15/9-13
31496,14.428999901,2034.8514404,147.51673889,50.790683746,0.603449285,0.4819999933,2.0366790295,61.924999237,15/9-13
31497,14.336000443,2035.0037842,148.11277771,54.814903259,0.6029987335,0.4790000021,2.0280017853,63.550003052,15/9-13
31498,14.215999603,2035.15625,148.23330688,55.995948792,0.6014071703,0.476000011,2.0290305614,63.299999237,15/9-13
31499,14.140999794,2035.3085938,148.82542419,54.317153931,0.5933824778,0.476000011,2.0385551453,63.424995422,15/9-13
31500,14.438000679,2035.4610596,147.98620605,56.912078857,0.559006989,0.476000011,2.0557208061,63.299999237,15/9-13
31501,14.428999901,2035.6134033,145.96791077,59.444759369,0.5321780443,0.47299999,2.0621738434,64.300003052,15/9-13
31502,14.043999672,2035.7657471,146.56108093,63.654094696,0.4923132956,0.4740000069,2.0539605618,63.675003052,15/9-13
31503,13.921999931,2035.9182129,146.80340576,62.466674805,0.4964533746,0.4740000069,2.0375936031,63.050003052,15/9-13
31504,13.854000092,2036.0705566,148.11431885,61.4936409,0.5006286502,0.474999994,2.035623312,63.924999237,15/9-13
31505,13.734000206,2036.2230225,148.82733154,57.516586304,0.4864788353,0.476000011,2.0453269482,63.424995422,15/9-13
31506,13.779000282,2036.3753662,148.58758545,51.531650543,0.5099893808,0.4779999852,2.0536780357,63.924999237,15/9-13
31507,13.767999649,2036.527832,147.75132751,51.9360466,0.5342150927,0.4790000021,2.0445783138,64.050003052,15/9-13
31508,13.840999603,2036.6801758,146.9168396,51.130207062,0.5530549884,0.4810000062,2.0378022194,65.175003052,15/9-13
31509,13.734000206,2036.8326416,145.60609436,54.372825623,0.521854341,0.4850000143,2.0387237072,65.800003052,15/9-13
31510,13.76099968,2036.9849854,145.7286377,53.474559784,0.5058781505,0.4869999886,2.0461337566,64.300003052,15/9-13
31511,13.765999794,2037.1374512,146.08425903,56.93567276,0.5285186768,0.4889999926,2.0566990376,63.675003052,15/9-13
31512,13.866999626,2037.2897949,146.44424438,55.972255707,0.5214642286,0.4889999926,2.056385994,63.675003052,15/9-13
31513,13.977000237,2037.4422607,146.80111694,58.000827789,0.5266601443,0.4880000055,2.0519964695,64.175003052,15/9-13
